target_id,target,pos,substitute,gold_score,label,is_single_word,substitute_length
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,saga,0.5,1,1,4
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,canard,0.0,0,1,6
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,relation,0.0,0,1,8
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,life story,0.9,1,0,10
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,comedy,0.0,0,1,6
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,report,0.3,0,1,6
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,serial,0.0,0,1,6
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,anecdote,0.2,0,1,8
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,sequel,0.1,0,1,6
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,fib,0.2,0,1,3
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,fabrication,0.2,0,1,11
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,parable,0.1,0,1,7
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,drama,0.0,0,1,5
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,information,0.0,0,1,11
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,conte,0.0,0,1,5
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,news,0.3,0,1,4
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,fiction,0.0,0,1,7
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,version,0.3,0,1,7
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,news item,0.0,0,0,9
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,personal history,0.6,1,0,16
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,tragedy,0.2,0,1,7
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,untruth,0.0,0,1,7
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,falsity,0.0,0,1,7
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,cliffhanger,0.0,0,1,11
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,autobiography,0.0,0,1,13
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,myth,0.0,0,1,4
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,account,0.5,1,1,7
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,adventure,0.0,0,1,9
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,long and short of it,0.0,0,0,20
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,recital,0.0,0,1,7
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,book,0.0,0,1,4
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,feature,0.0,0,1,7
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,narration,0.0,0,1,9
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,apologue,0.0,0,1,8
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,prevarication,0.0,0,1,13
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,fable,0.0,0,1,5
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,beat,0.0,0,1,4
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,yarn,0.1,0,1,4
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,cock-and-bull story,0.0,0,0,19
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,description,0.4,0,1,11
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,scoop,0.1,0,1,5
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,romance,0.0,0,1,7
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,allegory,0.0,0,1,8
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,lie,0.0,0,1,3
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,fairy tale,0.0,0,0,10
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,record,0.2,0,1,6
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,past,0.4,0,1,4
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,spiel,0.2,0,1,5
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,novel,0.0,0,1,5
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,misrepresentation,0.0,0,1,17
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,folktale,0.0,0,1,8
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,white lie,0.0,0,0,9
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,untruism,0.0,0,1,8
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,article,0.0,0,1,7
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,chronicle,0.2,0,1,9
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,tale,0.5,1,1,4
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,fantasy,0.3,0,1,7
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,memoir,0.5,1,1,6
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,falsehood,0.0,0,1,9
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,history,0.5,1,1,7
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,gag,0.0,0,1,3
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,epic,0.0,0,1,4
t:c54e19a029cb29fa49dc0c33597f270e15cac86e,story,NOUN,nonfiction,0.0,0,1,10
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,order,0.1,0,1,5
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,enjoin,0.0,0,1,6
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,catechize,0.0,0,1,9
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,pump,0.0,0,1,4
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,give the third degree,0.0,0,0,21
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,requisition,0.0,0,1,11
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,claim,0.1,0,1,5
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,command,0.1,0,1,7
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,implore,0.3,0,1,7
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,beg,0.0,0,1,3
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,interrogate,0.4,0,1,11
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,beseech,0.0,0,1,7
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,roast,0.0,0,1,5
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,hustle,0.1,0,1,6
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,put through the wringer,0.0,0,0,23
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,question,0.8,1,1,8
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,call upon,0.0,0,0,9
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,supplicate,0.2,0,1,10
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,touch,0.0,0,1,5
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,needle,0.0,0,1,6
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,grill,0.0,0,1,5
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,pop the question,0.3,0,0,16
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,examine,0.1,0,1,7
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,mooch,0.0,0,1,5
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,hunt for,0.0,0,0,8
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,pry into,0.0,0,0,8
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,contend for,0.0,0,0,11
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,call for,0.0,0,0,8
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,crave,0.0,0,1,5
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,angle,0.0,0,1,5
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,entreat,0.0,0,1,7
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,knock,0.0,0,1,5
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,bid,0.0,0,1,3
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,promote,0.0,0,1,7
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,cross-examine,0.2,0,1,13
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,levy,0.0,0,1,4
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,pray,0.0,0,1,4
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,seek,0.0,0,1,4
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,quiz,0.1,0,1,4
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,invite,0.0,0,1,6
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,inquire,0.8,1,1,7
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,investigate,0.0,0,1,11
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,suggest,0.0,0,1,7
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,bite,0.0,0,1,4
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,appeal,0.2,0,1,6
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,buzz,0.0,0,1,4
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,charge,0.0,0,1,6
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,petition,0.1,0,1,8
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,go over,0.0,0,0,7
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,plead,0.3,0,1,5
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,canvass,0.1,0,1,7
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,query,0.5,1,1,5
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,institute,0.0,0,1,9
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,sue,0.0,0,1,3
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,propose,0.3,0,1,7
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,direct,0.0,0,1,6
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,solicit,0.2,0,1,7
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,hit,0.0,0,1,3
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,apply,0.0,0,1,5
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,urge,0.0,0,1,4
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,put the screws to,0.1,0,0,17
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,say,0.0,0,1,3
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,summon,0.0,0,1,6
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,file for,0.0,0,0,8
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,request,0.2,0,1,7
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,sweat,0.0,0,1,5
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,challenge,0.0,0,1,9
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,bum,0.0,0,1,3
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,demand,0.0,0,1,6
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,impose,0.0,0,1,6
t:fce513af9a841735f4b4c7d733a24d8cf9e45170,asked,VERB,pick ones brains,0.0,0,0,16
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,undoubtedly,0.3,0,1,11
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,absolutely,0.4,0,1,10
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,in actuality,0.0,0,0,12
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,indubitably,0.1,0,1,11
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,well,0.0,0,1,4
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,without a doubt,0.4,0,0,15
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,unmistakably,0.3,0,1,12
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,definitely,0.5,1,1,10
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,truly,0.8,1,1,5
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,beyond doubt,0.3,0,0,12
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,verily,0.3,0,1,6
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,as a matter of fact,0.5,1,0,19
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,in point of fact,0.2,0,0,16
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,literally,0.3,0,1,9
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,authentically,0.2,0,1,13
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,in fact,0.4,0,0,7
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,positively,0.3,0,1,10
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,unquestionably,0.5,1,1,14
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,of course,0.3,0,0,9
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,easily,0.3,0,1,6
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,for real,0.4,0,0,8
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,legitimately,0.3,0,1,12
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,certainly,0.8,1,1,9
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,admittedly,0.2,0,1,10
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,indeed,0.5,1,1,6
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,in reality,0.0,0,0,10
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,categorically,0.0,0,1,13
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,actually,0.0,0,1,8
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,in effect,0.0,0,0,9
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,honestly,0.3,0,1,8
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,precisely,0.0,0,1,9
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,no ifs ands or buts,0.0,0,0,19
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,assuredly,0.4,0,1,9
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,genuinely,0.6,1,1,9
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,de facto,0.0,0,0,8
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,surely,0.3,0,1,6
t:0adde97837f744427f12888131fd1f152cb2c8af,really,ADV,nothing else but,0.0,0,0,16
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,take hold of,0.8,1,0,12
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,glom,0.0,0,1,4
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,hook,0.0,0,1,4
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,grip,0.0,0,1,4
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,snap up,0.4,0,0,7
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,clutch,0.2,0,1,6
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,take,0.7,1,1,4
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,land,0.0,0,1,4
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,nail,0.0,0,1,4
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,capture,0.1,0,1,7
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,pluck,0.4,0,1,5
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,grapple,0.0,0,1,7
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,catch,0.1,0,1,5
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,get,0.3,0,1,3
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,nab,0.4,0,1,3
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,collar,0.0,0,1,6
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,seize,0.6,1,1,5
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,snatch,0.7,1,1,6
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,corral,0.0,0,1,6
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,grasp,0.5,1,1,5
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,latch on to,0.3,0,0,11
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,snag,0.5,1,1,4
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,catch hold of,0.3,0,0,13
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,get ones hands on,0.8,1,0,17
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,get ones fingers on,0.7,1,0,19
t:76db47f2c62cf21fd2173b94da729ffc3637c2d4,grabbed,VERB,lay ones hands on,0.7,1,0,17
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,join,0.0,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,bolt,0.0,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,wind down,0.0,0,0,9
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,stop up,0.2,0,0,7
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,stopper,0.0,0,1,7
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,cease,0.2,0,1,5
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,put to bed,0.1,0,0,10
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,block,0.0,0,1,5
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,screen,0.0,0,1,6
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,button,0.0,0,1,6
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,caulk,0.0,0,1,5
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,ultimate,0.0,0,1,8
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,lock,0.4,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,put to,0.0,0,0,6
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,clog,0.0,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,wrap up,0.0,0,0,7
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,choke,0.0,0,1,5
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,shut down,0.0,0,0,9
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,do,0.0,0,1,2
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,terminate,0.0,0,1,9
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,bar,0.0,0,1,3
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,cap,0.0,0,1,3
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,call off,0.0,0,0,8
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,clench,0.0,0,1,6
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,determine,0.0,0,1,9
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,cork,0.0,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,plug,0.0,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,confine,0.0,0,1,7
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,clinch,0.0,0,1,6
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,fasten,0.5,1,1,6
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,fold up,0.1,0,0,7
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,turn off,0.0,0,0,8
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,fill,0.0,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,inclose,0.0,0,1,7
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,secure,0.5,1,1,6
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,wind up,0.0,0,0,7
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,seal,0.5,1,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,put together,0.1,0,0,12
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,shut off,0.0,0,0,8
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,prevent passage,0.0,0,0,15
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,consummate,0.0,0,1,10
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,unite,0.0,0,1,5
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,call it a day,0.0,0,0,13
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,couple,0.0,0,1,6
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,stuff,0.0,0,1,5
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,culminate,0.0,0,1,9
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,cut loose,0.0,0,0,9
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,dam,0.3,0,1,3
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,fold,0.0,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,come together,0.0,0,0,13
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,halt,0.1,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,congest,0.1,0,1,7
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,fuse,0.2,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,drop the curtain,0.0,0,0,16
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,agree,0.0,0,1,5
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,bang,0.0,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,connect,0.0,0,1,7
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,shutter,0.3,0,1,7
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,clear,0.0,0,1,5
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,retard flow,0.0,0,0,11
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,coalesce,0.0,0,1,8
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,end,0.0,0,1,3
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,occlude,0.0,0,1,7
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,pack it in,0.0,0,0,10
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,slam,0.5,1,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,put a lid on,0.5,1,0,12
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,obstruct,0.0,0,1,8
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,conclude,0.0,0,1,8
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,button up,0.3,0,0,9
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,exclude,0.0,0,1,7
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,discontinue,0.0,0,1,11
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,sew up,0.0,0,0,6
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,bind,0.0,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,grapple,0.0,0,1,7
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,clap,0.0,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,meet,0.0,0,1,4
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,encounter,0.0,0,1,9
t:3c8f6c5ab0f9cf162326d1acb35b978c08c4dfd5,close,VERB,chain,0.0,0,1,5
